accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed
2,1.5,1.0,30.0,0.0,0.0,0.0,1,4.054513417940379,48.299036856176116,t,Shared room,Real Bed,1,t,f,flexible,False,False,True,True,True
2,1.0,1.0,72.0,30.0,200.0,15.0,1,4.0421393233173015,18.0,t,Entire home/apt,Real Bed,2,f,f,flexible,False,True,False,True,False
2,1.5,1.0,54.0,25.0,0.0,10.0,1,2.547262136170889,64.72279304584447,t,Private room,Real Bed,2,t,f,moderate,True,False,False,False,True
2,1.0,1.0,59.0,0.0,200.0,10.0,2,1.8240832959139683,57.946125434500416,t,Entire home/apt,Real Bed,10,t,f,moderate,True,True,True,False,False
2,1.0,1.0,30.0,5.0,250.0,15.0,1,1.9183531837909984,27.0,t,Private room,Real Bed,1,t,f,flexible,False,False,False,False,False
3,1.0,1.0,25.0,10.0,0.0,10.0,1,1.792293993247157,50.477036947035465,t,Private room,Real Bed,3,f,f,moderate,True,False,False,False,False
2,1.5,1.0,49.0,15.0,0.0,10.0,1,0.7095566266887026,10.0,t,Private room,Real Bed,30,t,f,strict_14_with_grace_period,False,False,False,True,False
3,1.0,0.0,44.0,8.0,0.0,8.0,2,3.817472500258963,10.0,t,Private room,Real Bed,1,t,f,flexible,False,True,True,False,False
2,1.0,1.0,48.0,16.0,700.0,0.0,1,5.0308296069174805,52.67484099004346,t,Entire home/apt,Real Bed,4,t,f,moderate,True,True,False,False,False
1,1.0,1.0,90.0,90.0,3500.0,30.0,1,3.43699898780375,98.49107997561329,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,False,True,False,False,False
4,1.0,1.0,100.0,25.0,300.0,0.0,1,3.6536486074936296,73.70125548789748,t,Entire home/apt,Real Bed,5,f,f,flexible,True,True,True,False,False
2,1.5,1.0,20.0,5.0,100.0,7.0,1,2.8837493460135284,15.0,t,Private room,Real Bed,4,f,f,flexible,True,False,False,False,True
4,1.0,2.0,120.0,50.0,250.0,30.0,2,1.7401798169419485,97.96539462802473,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,False,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,14.863085004408221,34.48875514473188,t,Private room,Real Bed,2,f,f,flexible,False,False,False,False,False
2,1.0,1.0,50.0,20.0,0.0,0.0,1,4.675911323881837,15.0,t,Private room,Real Bed,4,f,f,moderate,False,False,False,False,False
3,2.0,2.0,115.0,0.0,1000.0,0.0,2,3.934456332731633,85.61883596778657,t,Entire home/apt,Real Bed,90,f,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,30.0,5.0,0.0,0.0,1,5.4969133210111565,10.0,t,Private room,Real Bed,1,t,f,flexible,False,False,False,False,False
2,1.0,1.0,32.0,5.0,0.0,0.0,1,5.243152779025146,10.0,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,False,True,False,True,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,4.928466472518341,45.61408654122141,t,Private room,Real Bed,3,f,f,flexible,False,False,False,False,False
4,1.0,2.0,55.0,10.0,0.0,10.0,2,5.1849804685871295,60.0,t,Entire home/apt,Real Bed,4,f,f,flexible,False,True,True,False,False
2,1.0,2.0,35.0,30.0,100.0,0.0,1,3.711911292249553,49.080146604632226,t,Entire home/apt,Real Bed,14,f,f,flexible,False,False,True,False,False
2,1.0,1.0,35.0,0.0,0.0,10.0,1,3.258157999156714,15.0,t,Private room,Real Bed,4,t,f,moderate,False,False,False,False,True
2,1.5,1.0,33.0,0.0,0.0,0.0,2,1.2969230042226898,18.0,t,Private room,Real Bed,2,f,f,moderate,False,True,False,True,False
2,1.0,1.0,30.0,10.0,0.0,10.0,1,5.626571250485047,10.0,t,Private room,Real Bed,4,t,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,99.0,35.0,500.0,0.0,1,2.434319195071595,84.0,t,Entire home/apt,Real Bed,4,f,f,moderate,True,True,True,False,False
2,1.0,1.0,26.0,20.0,0.0,10.0,1,3.03332362786486,189.0,t,Private room,Real Bed,14,t,f,flexible,True,True,False,True,False
4,1.0,0.0,68.0,25.0,100.0,12.0,2,4.8936356619754315,67.67068966980668,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,True,True,False
2,2.0,1.0,45.0,15.0,0.0,10.0,1,5.526682084693265,20.0,t,Private room,Real Bed,1,f,f,moderate,True,False,False,True,False
4,1.0,2.0,91.0,0.0,0.0,0.0,1,4.465187621674511,66.05294117397395,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,True,False,False
4,1.5,2.0,245.0,45.0,300.0,35.0,4,5.811828712647183,141.9906918836541,t,Private room,Real Bed,4,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,65.0,0.0,500.0,15.0,1,2.717087610539995,63.26479359352006,t,Entire home/apt,Real Bed,1,f,f,moderate,True,True,False,False,True
2,1.0,1.0,74.0,100.0,2000.0,0.0,1,2.2828657420298097,30.0,t,Entire home/apt,Real Bed,30,f,f,flexible,True,True,False,False,False
3,2.0,1.0,19.0,0.0,0.0,11.0,1,10.1613172625943,54.94433338984597,t,Private room,Real Bed,1,t,f,moderate,False,True,True,True,False
2,1.0,1.0,50.0,25.0,100.0,10.0,1,2.7541448330854315,58.26001998548847,t,Entire home/apt,Real Bed,4,f,f,moderate,True,True,False,False,False
2,1.0,1.0,35.0,0.0,0.0,0.0,1,3.808104087784877,16.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,49.0,0.0,0.0,0.0,1,3.3280309047965244,10.0,t,Private room,Real Bed,2,t,f,moderate,True,False,False,False,True
3,1.0,1.0,75.0,30.0,200.0,35.0,2,4.127725432519741,80.09835624121182,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,False,True,True,True,False
2,1.0,1.0,100.0,20.0,0.0,15.0,2,3.616210542343504,74.54048139736028,t,Entire home/apt,Real Bed,1,f,f,moderate,True,True,False,True,False
2,2.0,1.0,35.0,0.0,0.0,0.0,1,3.8300774440859486,55.42289362503738,t,Private room,Real Bed,3,t,f,moderate,True,True,False,False,True
2,1.0,1.0,96.0,45.0,0.0,0.0,1,3.3087799859133717,100.0,t,Entire home/apt,Real Bed,3,t,f,moderate,True,True,False,False,False
4,1.0,2.0,40.0,0.0,0.0,0.0,1,3.7312795279522537,28.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,True,False,False
2,1.0,1.0,25.0,10.0,0.0,10.0,1,4.227707072876419,47.333869168162174,t,Entire home/apt,Real Bed,5,f,f,moderate,False,True,False,True,False
2,1.0,1.0,90.0,0.0,0.0,0.0,1,1.5354073069888483,62.82724164219994,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
2,1.5,1.0,49.0,0.0,0.0,0.0,1,3.5281698633700977,54.508257129498176,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
4,1.0,2.0,80.0,45.0,250.0,4.0,2,3.432321919809913,71.59369367042491,t,Entire home/apt,Real Bed,4,f,f,flexible,True,False,True,False,False
4,1.0,1.0,54.0,40.0,0.0,10.0,2,4.043186548605873,10.0,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,True,True
2,0.5,1.0,50.0,0.0,0.0,0.0,1,2.989308108831522,44.152343562721434,t,Private room,Real Bed,1,f,f,flexible,False,True,False,False,False
2,1.5,1.0,27.0,0.0,0.0,0.0,1,4.007644307930976,47.3751502864561,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,True
3,1.5,1.0,55.0,20.0,0.0,10.0,1,3.9629650674296415,10.0,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
2,1.0,1.0,30.0,30.0,150.0,25.0,1,1.3832973747234376,60.549727776255516,t,Private room,Real Bed,1,f,f,moderate,True,False,False,True,False
4,2.0,2.0,130.0,30.0,200.0,25.0,2,5.106887509312141,105.23862319595241,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,True,True,False,False
3,2.0,2.0,95.0,0.0,0.0,0.0,1,6.798632685579414,75.11811217050321,t,Entire home/apt,Real Bed,89,f,f,flexible,True,True,False,False,False
2,1.0,0.0,50.0,0.0,0.0,0.0,1,4.405846041105932,48.97239222135004,t,Entire home/apt,Real Bed,2,t,f,flexible,False,False,False,False,False
2,1.5,1.0,45.0,0.0,0.0,0.0,1,2.220299208462545,53.81792838149889,t,Private room,Real Bed,4,f,f,flexible,True,True,True,False,True
2,1.0,1.0,40.0,10.0,0.0,10.0,1,7.811597590318327,40.0,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,False,False,False
6,1.0,2.0,197.0,50.0,300.0,50.0,5,2.4879177611017558,134.43627942044716,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,True,True,True,False
4,1.0,2.0,125.0,35.0,100.0,10.0,3,2.225821061560036,20.0,t,Entire home/apt,Real Bed,4,t,f,strict_14_with_grace_period,False,True,False,False,False
2,2.0,1.0,30.0,10.0,0.0,10.0,1,4.626950434166226,59.63902484553518,t,Private room,Real Bed,3,t,f,strict_14_with_grace_period,True,False,True,False,True
2,1.5,1.0,29.0,0.0,0.0,10.0,1,2.925057210200522,53.22658398915418,t,Private room,Real Bed,15,f,f,moderate,False,False,False,True,False
2,1.0,0.0,50.0,20.0,400.0,0.0,1,3.293847058182968,10.0,t,Entire home/apt,Real Bed,7,f,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,1.0,40.0,20.0,0.0,10.0,2,2.8808466752708406,200.0,t,Private room,Real Bed,1,t,f,flexible,True,True,False,True,False
2,1.0,1.0,28.0,0.0,0.0,0.0,1,3.485334960949113,20.0,t,Private room,Real Bed,5,f,f,moderate,True,False,False,False,False
2,1.0,1.0,75.0,19.0,0.0,0.0,1,2.4486068473747844,40.0,t,Private room,Real Bed,1,t,f,flexible,False,True,False,True,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,1.76176503142875,46.99104317719137,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
1,1.0,1.0,40.0,0.0,200.0,10.0,1,3.8866820855878483,49.41146608885321,t,Private room,Real Bed,14,f,f,flexible,True,False,False,False,True
3,1.0,1.0,39.0,20.0,0.0,10.0,2,3.523567107741406,10.0,t,Private room,Real Bed,3,f,f,moderate,True,True,True,True,True
2,1.0,1.0,50.0,20.0,500.0,25.0,2,4.869221949614864,64.70253634414647,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,True,False,False
2,1.0,1.0,45.0,50.0,300.0,15.0,1,2.495618574453131,63.314689989575044,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,False,False,False
2,1.0,1.0,49.0,30.0,0.0,0.0,1,3.961656840212626,10.0,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,True,False,True,True,False
3,1.0,2.0,47.0,0.0,1200.0,4.0,1,4.038957103443573,56.26966703988162,t,Entire home/apt,Real Bed,61,t,f,strict_14_with_grace_period,True,True,True,True,False
2,1.5,1.0,20.0,0.0,0.0,10.0,1,1.8727722138418887,100.0,t,Private room,Real Bed,4,f,f,flexible,True,False,False,True,False
2,1.0,1.0,35.0,0.0,0.0,0.0,1,3.8975924446421497,20.0,t,Private room,Real Bed,2,t,f,moderate,False,False,True,False,False
4,1.0,3.0,85.0,0.0,0.0,40.0,4,3.452218129712928,82.34586057414694,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,False,False
1,1.0,1.0,50.0,0.0,0.0,0.0,1,4.4081829893087665,30.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,0.0,69.0,0.0,500.0,0.0,1,5.382216665696607,35.0,t,Entire home/apt,Real Bed,30,f,f,strict_14_with_grace_period,False,True,True,False,False
5,1.0,1.0,70.0,15.0,0.0,15.0,1,3.3927587402240937,71.18170161403549,t,Private room,Real Bed,1,t,f,moderate,True,False,True,False,False
2,1.0,1.0,44.0,30.0,0.0,0.0,1,4.405298104845134,51.25625246425132,t,Entire home/apt,Real Bed,1,t,f,moderate,False,True,False,False,False
7,1.0,4.0,199.0,69.0,500.0,0.0,1,1.1427688074229092,100.0,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,True,True,True,False,False
6,1.0,2.0,100.0,0.0,0.0,0.0,1,7.003137819131585,25.0,t,Entire home/apt,Real Bed,20,f,f,flexible,True,True,True,True,False
2,1.0,1.0,50.0,0.0,200.0,0.0,1,2.121009955046208,100.0,t,Entire home/apt,Real Bed,1,t,f,moderate,False,False,False,False,False
2,1.0,1.0,27.0,0.0,0.0,10.0,1,4.694226750513709,46.37530692024319,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,25.0,0.0,0.0,15.0,1,6.086591431452388,47.51595710200857,t,Private room,Real Bed,1,f,f,flexible,True,False,False,False,False
2,1.0,1.0,55.0,25.0,0.0,15.0,1,3.7512269459608567,61.4371408862871,t,Private room,Real Bed,2,t,f,flexible,True,False,False,False,True
4,1.0,1.0,63.0,35.0,150.0,25.0,1,3.823284595157317,74.73668859568794,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,False,True,False
5,1.0,2.0,58.0,0.0,0.0,0.0,1,5.6497824291409495,18.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,False,False,False
2,1.0,1.0,39.0,13.0,200.0,28.0,1,1.0966528889872422,22.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,26.0,0.0,100.0,0.0,1,4.048961683949346,10.0,t,Private room,Real Bed,5,f,f,moderate,True,False,False,False,False
2,1.0,1.0,55.0,20.0,0.0,0.0,1,4.244763108429394,53.40314750962398,t,Private room,Real Bed,2,t,f,flexible,True,True,False,True,False
4,1.0,1.0,60.0,20.0,200.0,10.0,4,5.369378973253077,100.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,True,False
1,1.5,1.0,27.0,5.0,0.0,14.0,2,3.631088494370198,52.37221277872376,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,32.0,25.0,300.0,25.0,1,3.577575917532533,10.0,t,Private room,Real Bed,2,f,f,moderate,False,False,False,False,False
3,1.0,1.0,90.0,35.0,0.0,0.0,1,5.476016259277735,10.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,False,True,True,False
1,1.0,1.0,22.0,10.0,0.0,0.0,1,5.934390488693395,38.81211557197263,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
1,1.0,1.0,26.0,0.0,350.0,15.0,1,1.38621352673682,40.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
4,1.5,2.0,145.0,50.0,500.0,0.0,3,6.663261010096191,95.31251893536086,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,True,False,False
3,1.0,1.0,50.0,20.0,0.0,15.0,2,12.150377868221906,10.0,t,Entire home/apt,Real Bed,2,t,f,moderate,False,True,True,True,False
10,1.5,3.0,129.0,59.0,0.0,19.0,6,3.1641601804327233,12.0,t,Entire home/apt,Real Bed,2,t,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,45.0,6.0,0.0,4.0,3,2.3360809455744938,50.193194033788956,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,False,True,False
2,1.0,1.0,109.0,0.0,200.0,0.0,1,4.0729075972797295,68.38162154011995,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,False,True,False
1,1.0,1.0,28.0,0.0,0.0,0.0,1,5.635865203197329,39.44523477901512,t,Private room,Real Bed,4,f,f,moderate,False,True,False,True,True
2,1.0,1.0,65.0,150.0,1000.0,0.0,1,4.4432491198213,77.85920428007793,t,Entire home/apt,Real Bed,61,t,f,moderate,True,True,False,True,False
3,1.0,1.0,22.0,0.0,0.0,13.0,1,10.888550719937475,30.0,t,Private room,Real Bed,1,f,f,moderate,True,False,True,False,False
2,1.0,1.0,33.0,0.0,0.0,0.0,1,4.6157831782575744,60.0,t,Entire home/apt,Real Bed,20,f,f,flexible,True,False,True,False,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,4.769664331621429,10.0,t,Private room,Real Bed,3,t,f,flexible,True,False,True,False,False
2,1.0,1.0,29.0,0.0,0.0,8.0,1,1.7883291176459581,47.31813314036191,t,Private room,Real Bed,1,t,f,moderate,False,True,False,True,False
1,1.0,1.0,19.0,20.0,300.0,15.0,1,6.487958039270513,15.0,t,Private room,Real Bed,3,f,f,flexible,True,True,False,False,False
3,1.0,0.0,48.0,0.0,100.0,0.0,1,4.230203178217595,50.842143259405695,t,Entire home/apt,Real Bed,1,f,f,moderate,True,False,True,False,True
4,1.0,2.0,77.0,30.0,100.0,15.0,3,3.3536324433384403,72.89732431733684,t,Entire home/apt,Real Bed,1,t,f,flexible,True,False,True,False,False
6,1.5,3.0,280.0,50.0,500.0,10.0,4,3.98857903393388,130.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,False,True,True
2,1.0,1.0,39.0,20.0,1000.0,20.0,1,2.128215921069795,10.0,t,Private room,Real Bed,2,t,f,moderate,True,False,False,False,True
1,1.0,1.0,40.0,0.0,0.0,0.0,1,8.540016940595057,11.0,t,Private room,Real Bed,5,t,f,strict_14_with_grace_period,False,False,False,False,False
2,2.0,1.0,50.0,0.0,0.0,0.0,1,2.8181385829634342,60.584240393276005,t,Private room,Real Bed,2,f,f,flexible,False,False,False,False,False
3,1.0,1.0,23.0,0.0,0.0,12.0,1,7.311558503246876,20.0,t,Private room,Real Bed,1,f,f,flexible,False,False,True,True,False
2,1.0,1.0,35.0,5.0,0.0,10.0,1,5.237358095881547,49.34979390594082,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,False,False
6,2.0,2.0,120.0,75.0,600.0,10.0,4,5.59969400861033,90.0,t,Entire home/apt,Real Bed,2,t,f,moderate,True,False,False,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,3.6270491234790256,20.0,t,Private room,Real Bed,3,t,f,flexible,False,False,False,False,True
1,2.0,1.0,35.0,0.0,0.0,0.0,1,2.717929733579729,10.0,t,Private room,Real Bed,5,t,f,flexible,True,False,False,False,False
3,1.0,1.0,40.0,40.0,300.0,15.0,2,3.7217850056571216,61.479966173816955,t,Entire home/apt,Real Bed,60,f,f,strict_14_with_grace_period,True,True,True,True,False
1,1.0,1.0,25.0,0.0,0.0,0.0,1,2.449054702677544,39.88666894276229,t,Private room,Real Bed,10,f,f,flexible,False,True,False,False,False
2,1.0,1.0,65.0,10.0,0.0,0.0,1,4.011589078223079,120.0,t,Private room,Real Bed,1,f,f,moderate,True,True,True,True,True
2,1.0,1.0,40.0,0.0,0.0,0.0,1,4.2985278271960405,45.88799875368184,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,True
2,1.0,2.0,74.0,53.0,307.0,9.0,1,5.0060718790428655,15.0,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,True,False,False,False
4,1.0,1.0,83.0,13.0,0.0,0.0,1,1.7085630184659537,85.0,t,Private room,Real Bed,2,f,f,flexible,True,True,True,False,False
3,1.0,1.0,70.0,25.0,0.0,10.0,1,1.7527106633610976,50.0,t,Entire home/apt,Real Bed,2,t,f,flexible,True,True,True,False,False
3,1.0,1.0,55.0,0.0,0.0,15.0,2,3.8567336577623816,59.58565461805573,t,Private room,Real Bed,1,t,f,flexible,True,True,False,True,False
6,1.0,3.0,109.0,60.0,500.0,0.0,1,4.4640068242122455,85.9087292426244,t,Entire home/apt,Real Bed,2,t,f,flexible,True,False,True,True,False
2,1.0,2.0,55.0,50.0,200.0,0.0,1,2.5564834109525516,58.98679749386779,t,Entire home/apt,Real Bed,14,f,f,strict_14_with_grace_period,False,True,True,False,True
3,1.0,1.0,56.0,80.0,2000.0,0.0,1,3.4444864651751543,71.23530449594949,t,Entire home/apt,Real Bed,90,f,f,moderate,True,True,False,False,False
2,1.0,1.0,80.0,29.0,100.0,0.0,4,2.2029245814186154,62.465005794145796,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,1.0,30.0,0.0,0.0,20.0,1,4.431977310342219,52.18479387513828,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,True,True,False
5,1.0,2.0,139.0,45.0,400.0,45.0,4,1.736313013785639,90.0,t,Entire home/apt,Real Bed,2,t,f,strict_14_with_grace_period,True,True,True,False,False
2,2.0,1.0,40.0,25.0,0.0,40.0,1,9.560883444067256,10.0,t,Private room,Real Bed,1,f,f,flexible,True,True,False,False,False
4,1.0,1.0,75.0,15.0,0.0,10.0,1,3.390656972786825,80.0,t,Private room,Real Bed,2,t,f,flexible,True,False,True,False,False
1,1.0,1.0,24.0,8.0,0.0,8.0,1,3.908946315706861,43.84624427484815,t,Private room,Real Bed,3,f,f,moderate,True,False,False,False,False
2,1.0,1.0,39.0,30.0,100.0,10.0,1,3.509332991894736,55.16194600151024,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,False,False
4,1.0,1.0,30.0,0.0,0.0,5.0,2,5.735128652017736,48.23300196238029,t,Private room,Real Bed,3,f,f,flexible,True,False,True,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,3.7979975699143154,46.105641140275345,t,Private room,Real Bed,3,t,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,5.0,0.0,7.0,1,5.5689424154622635,44.63270215116973,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,50.0,15.0,0.0,0.0,1,4.831762811282828,15.0,t,Private room,Real Bed,2,t,f,moderate,False,False,False,True,False
4,1.0,1.0,42.0,32.0,108.0,8.0,2,6.862796806349713,56.0,t,Entire home/apt,Real Bed,1,t,f,super_strict_30,False,True,False,False,False
4,1.0,1.0,35.0,20.0,100.0,30.0,1,3.0557146701849653,15.0,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,True,False,True,True,False
4,2.0,2.0,83.0,95.0,2100.0,27.0,2,7.444203963245566,10.0,t,Entire home/apt,Real Bed,60,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.5,1.0,39.0,0.0,0.0,0.0,1,1.9952627251174024,96.0,t,Private room,Real Bed,2,f,f,flexible,True,True,False,False,False
4,1.0,1.0,75.0,50.0,0.0,15.0,2,7.49494522697638,73.30907283295923,t,Entire home/apt,Real Bed,2,f,f,moderate,False,False,True,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,7.437907367029738,23.0,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,True,False,False,False
2,1.0,1.0,30.0,15.0,0.0,0.0,1,3.642628500707063,45.103473793133446,t,Private room,Real Bed,3,f,f,moderate,True,False,False,False,True
3,1.0,1.0,50.0,40.0,200.0,10.0,2,13.300868703206278,20.0,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,0.0,0.0,4.0,1,4.637288710002092,42.9198410151553,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
2,1.0,1.0,35.0,0.0,0.0,0.0,1,4.097609990390291,44.401585300482616,t,Private room,Real Bed,1,f,f,flexible,True,False,True,False,False
5,1.0,1.0,125.0,45.0,0.0,20.0,2,4.173403111015765,65.0,t,Entire home/apt,Real Bed,3,t,f,moderate,False,True,True,False,False
5,1.0,3.0,75.0,0.0,0.0,0.0,1,2.314683943146676,70.0,t,Entire home/apt,Real Bed,12,f,f,flexible,True,True,False,False,False
3,1.0,1.0,33.0,5.0,0.0,15.0,1,7.907405461046813,52.019070064282495,t,Private room,Real Bed,1,t,f,moderate,True,True,True,False,False
1,1.0,1.0,25.0,0.0,0.0,15.0,1,17.72376959766655,15.0,t,Private room,Couch,1,f,f,flexible,True,True,False,True,True
8,1.0,1.0,149.0,5.0,0.0,5.0,6,2.3815400344517847,15.0,t,Entire home/apt,Real Bed,1,t,f,flexible,True,True,False,False,False
1,1.0,1.0,23.0,0.0,200.0,0.0,1,1.7767709041659026,40.22687426421593,t,Private room,Real Bed,6,f,f,flexible,False,False,False,False,False
2,1.0,1.0,30.0,0.0,0.0,0.0,1,4.368092602215848,42.71019579001457,t,Private room,Real Bed,1,t,f,flexible,False,False,False,False,False
2,1.0,1.0,60.0,0.0,350.0,0.0,1,3.6108201012896863,20.0,t,Private room,Real Bed,3,t,f,moderate,True,False,False,False,False
5,1.0,2.0,119.0,30.0,0.0,15.0,3,4.263491081537245,87.46692234184525,t,Entire home/apt,Real Bed,1,f,f,moderate,False,True,False,False,False
2,1.0,1.0,17.0,0.0,0.0,0.0,1,4.1624522067433904,38.707792172765004,t,Private room,Real Bed,2,f,f,moderate,False,False,False,False,False
